file_name,label,findings,safe_secret_refs_detected
cloud-on-k8s__config_recipes_traefik_02-elastic-stack.yaml,secure,,
argo-cd__resource_customizations_kafka.strimzi.io_KafkaConnector_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_capabilities.3scale.net_OpenAPI_testdata_degraded-invalid.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_PullRequest_testdata_healthy-no-id-or-state.yaml,secure,,
argo-cd__resource_customizations_elasticsearch.k8s.elastic.co_Elasticsearch_testdata_ready_yellow.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_actions_testdata_v0.9_aborted_bg_rollout.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_service-integrations_grafana_test-plan.yaml,secure,,
kube-linter__tests_checks_env-var-value-from.yml,secure,,safe_secret_key_ref;safe_value_from
argo-cd__util_kustomize_testdata_force_common_deployment.yaml,secure,,
examples__AI_vllm-deployment_hpa_horizontal-pod-autoscaler.yaml,secure,,
argo-cd__resource_customizations_gateway.solo.io_MatchableHttpGateway_testdata_non-namespaced-gloo-accepted.yaml,secure,,
charts__bitnami_grafana-operator_crds_grafana.integreatly.org_grafanamutetimings.yaml,secure,,
kubernetes-native-testbed__manifests_comment_app.yaml,secure,,safe_secret_key_ref;safe_value_from
argo-cd__manifests_install-with-hydrator.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from
argo-cd__gitops-engine_pkg_diff_testdata_ssd-service-live.yaml,secure,,
charts__bitnami_kube-arangodb_crds_scheduler-pod.yaml,secure,,
argo-cd__resource_customizations_gloo.solo.io_Settings_testdata_gloo-accepted.yaml,secure,,
argo-cd__test_e2e_testdata_service_service.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring-v1_tests_integration_test-1_kind-cluster-config.yaml,secure,,
cloud-on-k8s__support_reattach-pv_integ-test-gke_elasticsearch.yml,secure,,
argo-cd__resource_customizations_core.humio.com_HumioView_testdata_progressing.yaml,secure,,
cloud-on-k8s__config_samples_elasticsearch_elasticsearch.yaml,privilege_exposure,privileged_true,safe_secret_name
argo-cd__resource_customizations_operators.coreos.com_Subscription_testdata_resolution_failed.yaml,secure,,
argo-cd__examples_k8s-rbac_argocd-server-applications_argocd-server-rbac-clusterrolebinding.yaml,secure,,
argo-cd__resource_customizations_route53.aws.crossplane.io_ResourceRecordSet_testdata_degraded_reconcileError.yaml,secure,,
argo-cd__resource_customizations_batch_Job_actions_testdata_active.yaml,secure,,
cloud-on-k8s__config_recipes_logstash_logstash-es-role.yaml,secure,,safe_secret_name
argo-cd__applicationset_examples_git-generator-files-discovery_apps_guestbook_kustomization.yaml,secure,,
argo-cd__resource_customizations_install.istio.io_IstioOperator_testdata_degraded.yaml,secure,,
kubernetes-native-testbed__manifests_system_redirect-to-cluster-dns-scripts.yaml,privilege_exposure,host_path,
cloud-on-k8s__hack_deployer_runner_kyverno_install_kyverno.yaml,hardcoded_secret,long_base64_like_value,safe_value_from
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_service-integrations_coredns_.rendered_output.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_openfaas.com_Function_testdata_progressing.yaml,secure,,
argo-cd__resource_customizations_kustomize.toolkit.fluxcd.io_Kustomization_actions_testdata_resumed_kustomization.yaml,secure,,
kube-linter__tests_checks_unsafe-sysctls.yml,secure,,
argo-cd__gitops-engine_agent_manifests_base_gitops-agent-deploy.yaml,secure,,
argo-cd__resource_customizations_game.kruise.io_GameServerSet_testdata_suspended-paused.yaml,secure,,
argo-cd__applicationset_examples_design-doc_template-override.yaml,secure,,
argo-cd__resource_customizations_astra.netapp.io_Snapshot_testdata_progressing_nostatus.yaml,secure,,
argo-cd__resource_customizations_keda.sh_ScaledJob_testdata_keda-degraded.yaml,secure,,safe_env_from;safe_secret_ref
argo-cd__resource_customizations_kiali.io_Kiali_testdata_progressing.yaml,secure,,
charts__bitnami_kuberay_crds_ray.io_rayclusters.yaml,privilege_exposure,host_path;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
charts__bitnami_argo-workflows_crds_argoproj.io_clusterworkflowtemplates.yaml,secure,,
argo-cd__resource_customizations_opentelemetry.io_OpenTelemetryCollector_testdata_daemonset-no-eligible-node.yaml,secure,,
argo-cd__resource_customizations_psmdb.percona.com_PerconaServerMongoDB_testdata_paused.yaml,secure,,
kubernetes-native-testbed__manifests_infra_rook_toolbox.yaml,secure,,safe_secret_key_ref;safe_value_from
kubernetes-native-testbed__manifests_ns_infra-ns.yaml,secure,,
charts__bitnami_rabbitmq-cluster-operator_crds_messaging-topology-operator_rabbitmq.com_policies.yaml,secure,,
cloud-on-k8s__config_recipes_elastic-agent_fleet-custom-logs-integration.yaml,privilege_exposure,host_path,
kube-linter__tests_checks_unset-memory-requirements.yml,secure,,
kubernetes-native-testbed__manifests_cicd_cd-manifests_infra_argocd-cd.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_pod-logs-via-kubernetes-api_test_test-plan.yaml,secure,,
charts__bitnami_clickhouse-operator_crds_clickhousekeeperinstallations.clickhouse-keeper.altinity.com.yaml,secure,,
argo-cd__resource_customizations_batch_Job_actions_testdata_resumed-output.yaml,secure,,
argo-cd__resource_customizations_apps.3scale.net_APIManager_testdata_healthy.yaml,secure,,
argo-cd__test_e2e_testdata_networking_guestbook-ui-svc.yaml,secure,,
examples__AI_vllm-deployment_hpa_prometheus-rule.yaml,secure,,
argo-cd__resource_customizations_kafka.strimzi.io_KafkaConnect_testdata_progressing_noStatus.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__resource_customizations_argoproj.io_Rollout_testdata_canary_healthy_emptyStepsList.yaml,secure,,
argo-cd__applicationset_examples_scm-provider-generator_scm-provider-example.yaml,secure,,
argo-cd__resource_customizations_keda.sh_ScaledJob_actions_testdata_scaledjob-pause.yaml,secure,,
prometheus-operator__kustomization.yaml,secure,,
kubernetes-native-testbed__manifests_point_kvs.yaml,secure,,
prometheus-operator__test_framework_resources_alertmanager-main-secret.yaml,hardcoded_secret,long_base64_like_value,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_cpu-scaled-horizontally_autoscaler-expected.yml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_pod-logs-via-kubernetes-api_output.yaml,hardcoded_secret,hardcoded_password,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_service-integrations_mongodb-atlas_output.yaml,hardcoded_secret,long_base64_like_value,
examples___archived_volumes_rbd_rbd-with-secret.yaml,secure,,safe_secret_ref
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_destinations_loki-stdout_test_test-plan.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_actions_testdata_aborted_rollout.yaml,secure,,
charts__bitnami_minio-operator_crds_minio.min.io_tenants.yaml,privilege_exposure,host_path;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref
argo-cd__resource_customizations_kafka.strimzi.io_KafkaTopic_testdata_progressing_noStatus.yaml,secure,,
argo-cd__test_e2e_testdata_crd-version-differences_crd-v1alpha1.yaml,secure,,
argo-cd__manifests_base_config_argocd-rbac-cm.yaml,secure,,
argo-cd__resource_customizations_policy_PodDisruptionBudget_testdata_progressing.yaml,secure,,
kube-linter__pkg_templates_sortedkeys_testdata_container-with-merge.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_platforms_azure-aks_output.yaml,privilege_exposure,host_network_true;host_pid_true;host_path;long_base64_like_value,
argo-cd__resource_customizations_argoproj.io_Rollout_testdata_canary_progressing_noSteps.yaml,secure,,
argo-cd__test_e2e_testdata_resource-actions_cron-job.yaml,secure,,
argo-cd__manifests_base_application-controller-roles_kustomization.yaml,secure,,
argo-cd__test_e2e_testdata_hook-resource-deleted-externally_hook.yaml,secure,,
charts__bitnami_envoy-gateway_crds_gateway.envoyproxy.io_securitypolicies.yaml,hardcoded_secret,hardcoded_client_secret,
prometheus-operator__example_prometheus-operator-crd_monitoring.coreos.com_prometheusrules.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_integrations_postgresql_output.yaml,hardcoded_secret,hardcoded_password;long_base64_like_value,
charts__bitnami_kube-arangodb_crds_ml-job-batch.yaml,secure,,
argo-cd__manifests_base_commit-server_argocd-commit-server-deployment.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_value_from
argo-cd__resource_customizations_external-secrets.io_PushSecret_actions_testdata_push-secret-updated.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_upgrade_patch_.rendered_output.yaml,privilege_exposure,privileged_true;host_network_true;host_pid_true;host_path;hardcoded_password;google_api_key_pattern;long_base64_like_value,safe_secret_key_ref;safe_value_from
cloud-on-k8s__hack_deployer_config_local-disks-kind_kind-default-sc-patch.yaml,secure,,
argo-cd__resource_customizations__.cnrm.cloud.google.com___testdata_dependency_not_ready.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_profiling_.rendered_output.yaml,privilege_exposure,privileged_true;allow_privilege_escalation_true;host_pid_true,
argo-cd__resource_customizations_kafka.strimzi.io_KafkaTopic_testdata_healthy.yaml,secure,,
kubernetes-native-testbed__manifests_cicd_cd-manifests_infra_mcrouter-operator-cd.yaml,secure,,
examples___archived_volumes_azure_disk_claim_blob-based-disk_shared-hdd_pvc-on-shared-hdd.yaml,secure,,
argo-cd__manifests_base_config_argocd-gpg-keys-cm.yaml,secure,,
cloud-on-k8s__config_samples_apm_apm_es_kibana.yaml,secure,,
argo-cd__test_e2e_testdata_git-submodule_submodule-pod.yaml,secure,,
argo-cd__resource_customizations_rds.aws.crossplane.io_DBCluster_testdata_creating.yaml,secure,,
cloud-on-k8s__config_recipes_istio-gateway_03-elasticsearch-kibana.yaml,secure,,
argo-cd__resource_customizations_numaflow.numaproj.io_MonoVertex_actions_testdata_monovertex-unpause-fast.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__gitops-engine_pkg_health_testdata_knative-service.yaml,secure,,
argo-cd__test_e2e_testdata_crd-validation_deployment.yaml,secure,,
kubernetes-native-testbed__manifests_cicd_ci-manifests_payment-info-ci.yaml,secure,,
charts__bitnami_kube-arangodb_crds_scheduler-batchjob.yaml,secure,,
examples___archived_volumes_scaleio_sc-pvc.yaml,secure,,
argo-cd__resource_customizations_apps.kruise.io_BroadcastJob_testdata_suspended.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_platform_grafana-cloud_app-observability_dependencies_otel-demo-namespace.yaml,secure,,
argo-cd__resource_customizations_rabbitmq.com_Vhost_testdata_degraded.yaml,secure,,
argo-cd__resource_customizations_nmstate.io_NodeNetworkConfigurationPolicy_testdata_degraded_failedToConfigure.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_database-observability_postgresql_test_workload.yaml,secure,,safe_secret_key_ref;safe_value_from
argo-cd__resource_customizations_promoter.argoproj.io_PromotionStrategy_testdata_proposed-dry-sha-missing.yaml,secure,,
argo-cd__test_e2e_testdata_guestbook-with-namespace-manifest_guestbook-ui-namespace.yaml,secure,,
argo-cd__resource_customizations_networking.gke.io_ManagedCertificate_testdata_failed.yaml,secure,,
kubernetes-native-testbed__manifests_infra_vitess-operator_vitess-operator.yaml,secure,,safe_value_from
argo-cd__resource_customizations_rds.aws.crossplane.io_DBCluster_testdata_healthy.yaml,secure,,
examples___archived_spark_zeppelin-service.yaml,secure,,
kubernetes-native-testbed__manifests_cicd_cd-manifests_infra_oracle-mysql-operator-cd.yaml,secure,,
examples__databases_mysql-cinder-pd_mysql.yaml,secure,,
charts__bitnami_argo-cd_crds_applicationset.yaml,secure,,safe_secret_name
examples___archived_spark_spark-worker-controller.yaml,secure,,
kubernetes-native-testbed__manifests_cicd_cd-manifests_infra_nginx-ingress-cd.yaml,secure,,
argo-cd__resource_customizations_bitnami.com_SealedSecret_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_numaflow.numaproj.io_MonoVertex_actions_testdata_monovertex-paused.yaml,hardcoded_secret,long_base64_like_value,
examples___archived_volumes_vsphere_vsphere-volume-pvcscpod.yaml,secure,,
cloud-on-k8s__config_recipes_logstash_logstash-pipeline-as-volume.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__resource_customizations_gateway.solo.io_VirtualHostOption_testdata_gloo-warning.yaml,secure,,
argo-cd__resource_customizations_clickhouse-keeper.altinity.com_ClickHouseKeeperInstallation_testdata_healthy_completed.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_extra-configuration_output.yaml,secure,,
examples___archived_volumes_vsphere_vsphere-volume-pv.yaml,secure,,
prometheus-operator__example_shards_prometheus.yaml,secure,,
argo-cd__resource_customizations_grafana.integreatly.org_GrafanaFolder_testdata_progressing.yaml,secure,,
argo-cd__resource_customizations_rabbitmq.com_User_testdata_degraded.yaml,secure,,
argo-cd__examples_known-hosts_argocd-known-hosts-mounts.yaml,secure,,
argo-cd__resource_customizations__.crossplane.io___testdata_composition_healthy.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring-v1_tests_integration_test-integrations_dependencies_mysql.yaml,secure,,
argo-cd__resource_customizations_kafka.strimzi.io_KafkaUser_testdata_degraded.yaml,secure,,
argo-cd__resource_customizations_stacks.crossplane.io_ClusterStackInstall_testdata_being_created_stack.yaml,hardcoded_secret,long_base64_like_value,
examples___archived_volumes_storageos_storageos-pod.yaml,secure,,
argo-cd__resource_customizations_external-secrets.io_SecretStore_testdata_degraded.yaml,secure,,
argo-cd__resource_customizations_cert-manager.io_Issuer_testdata_progressing_noStatus.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_cluster-creation_autoscaler-expected.yml,secure,,
argo-cd__manifests_base_config_argocd-secret.yaml,secure,,
examples___archived_volumes_vsphere_vsphere-volume-pvcscvsanpod.yaml,secure,,
argo-cd__resource_customizations_image.toolkit.fluxcd.io_ImageUpdateAutomation_actions_testdata_reconciled_imageupdateautomation.yaml,secure,,
argo-cd__manifests_base_server_argocd-server-metrics.yaml,secure,,
argo-cd__applicationset_examples_git-generator-files-discovery_apps_guestbook_guestbook-ui-deployment.yaml,secure,,
kube-linter__tests_testdata_mykustomize_kustomization.yaml,secure,,
argo-cd__resource_customizations_metrics.keptn.sh_Analysis_testdata_healthy_warning.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_ChangeTransferPolicy_testdata_progressing-failed-pending.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v2100_stack.yaml,secure,,
kubernetes-native-testbed__manifests_cicd_ci-manifests_cart-ci.yaml,secure,,
charts__bitnami_rabbitmq-cluster-operator_crds_messaging-topology-operator_rabbitmq.com_shovels.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_min-nodes-increased-by-user_elasticsearch-expected.yml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_pod-logs-via-kubernetes-api_test_dependencies_development-workload.yaml,secure,,
kubernetes-native-testbed__development_order_patch-dnspolicy.yaml,secure,,
charts__bitnami_apisix_crds_crds.yaml,hardcoded_secret,hardcoded_password;hardcoded_access_key;hardcoded_secret_key,safe_secret_ref
cloud-on-k8s__hack_deployer_config_local-disks-aks_aks-pv-size-patch.yaml,secure,,
argo-cd__gitops-engine_pkg_health_testdata_pod-pending.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__resource_customizations_k8s.mariadb.com_MariaDB_testdata_no_status.yaml,secure,,
examples__AI_vllm-deployment_hpa_gpu-dcgm-exporter-service-gke.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v210_stack.yaml,secure,,
examples__AI_model-serving-tensorflow_deployment.yaml,secure,,
argo-cd__test_manifests_base_patches.yaml,hardcoded_secret,hardcoded_password,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_cost-metrics_default_output.yaml,hardcoded_secret,google_api_key_pattern;long_base64_like_value,
charts__bitnami_pinniped_crds_supervisor_config.supervisor.pinniped.dev_federationdomains.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__test_e2e_testdata_guestbook-with-namespace_kustomization.yaml,secure,,
argo-cd__test_e2e_testdata_kustomize-api-versions_helm-chart_templates_config-map.yaml,secure,,
kube-linter__tests_checks_privileged-ports.yml,secure,,
argo-cd__resource_customizations_snapshot.storage.k8s.io_VolumeSnapshot_testdata_bad.yaml,secure,,
argo-cd__resource_customizations_projectcontour.io_HTTPProxy_testdata_healthy.yaml,secure,,
examples___archived_cockroachdb_cockroachdb-statefulset.yaml,hardcoded_secret,long_base64_like_value,safe_value_from
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_deployment-alternatives_terraform_test-plan.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_gloo.solo.io_Proxy_testdata_non-namespaced-gloo-accepted.yaml,secure,,
argo-cd__reposerver_repository_testdata_recurse_baz.yaml,secure,,
argo-cd__resource_customizations_gateway.solo.io_Gateway_testdata_gloo-no-status.yaml,secure,,
examples___archived_volumes_azure_disk_claim_managed-disk_managed-ssd_pod-uses-managed-ssd.yaml,secure,,
argo-cd__test_e2e_testdata_kustomize_pod.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_service-graph-metrics_dependencies_otel-demo-manifest.yaml,secure,,safe_value_from
prometheus-operator__example_user-guides_getting-started_prometheus-admin-api.yaml,secure,,
prometheus-operator__example_additional-scrape-configs_prometheus-cluster-role-binding.yaml,secure,,
prometheus-operator__test_framework_resources_prometheus-operator-mutatingwebhook.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_EventBus_testdata_healthy.yaml,secure,,
examples___archived_volumes_portworx_portworx-volume-pvcpod.yaml,secure,,
argo-cd__resource_customizations_karpenter.sh_NodeClaim_testdata_healthy.yaml,secure,,
kubernetes-native-testbed__manifests_cicd_cd-manifests_infra_yugabyte-operator-cd.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_testdata_degraded_invalidSpec.yaml,secure,,
kubernetes-native-testbed__manifests_rate_checkjob.yaml,secure,,safe_secret_key_ref;safe_value_from
argo-cd__resource_customizations_numaflow.numaproj.io_InterStepBufferService_testdata_progressing.yaml,hardcoded_secret,hardcoded_password,
kubernetes-native-testbed__manifests_cicd_cd-manifests_infra_kubedb-cd.yaml,secure,,
argo-cd__resource_customizations_numaflow.numaproj.io_MonoVertex_testdata_degraded-progressive.yaml,hardcoded_secret,long_base64_like_value,
kubernetes-native-testbed__manifests_cicd_cd-manifests_infra_rook-cd.yaml,secure,,
argo-cd__resource_customizations_trident.netapp.io_TridentBackendConfig_testdata_progressing.yaml,secure,,
argo-cd__resource_customizations_kubevirt.io_VirtualMachineInstance_testdata_progressing_scheduling.yaml,secure,,
kubernetes-native-testbed__manifests_ns_search-ns.yaml,secure,,
argo-cd__resource_customizations_capabilities.3scale.net_Product_testdata_degraded-failed.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v2150_crds.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__resource_customizations_serving.knative.dev_Service_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_kubevirt.io_VirtualMachine_testdata_healthy_ready.yaml,secure,,
prometheus-operator__example_additional-scrape-configs_prometheus-service-account.yaml,secure,,
argo-cd__resource_customizations_karpenter.sh_NodeClaim_testdata_progressing_noStatus.yaml,secure,,
argo-cd__resource_customizations_capabilities.3scale.net_Product_testdata_degraded-orphan.yaml,secure,,
argo-cd__resource_customizations_datadoghq.com_DatadogMetric_testdata_degraded_error.yaml,secure,,
argo-cd__resource_customizations_controlplane.cluster.x-k8s.io_AWSManagedControlPlane_testdata_progressing_ready_false.yaml,secure,,
argo-cd__test_e2e_testdata_deprecated-extensions_ingress.yaml,secure,,
kubernetes-native-testbed__manifests_point_db.yaml,secure,,safe_secret_key_ref;safe_value_from
cloud-on-k8s__config_recipes_mtls_manual_standalone-agent.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
cloud-on-k8s__hack_upgrade-test-harness_testdata_v250_crds.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_pod-logs_secret-filter_dependencies_workloads.yaml,secure,,
argo-cd__resource_customizations_grafana.integreatly.org_Grafana_testdata_healthy.yaml,secure,,safe_secret_name
argo-cd__manifests_base_notification_argocd-notifications-controller-sa.yaml,secure,,
examples___archived_sysdig-cloud_sysdig-rc.yaml,privilege_exposure,privileged_true;host_network_true;host_pid_true;docker_sock_mount;host_path,
argo-cd__gitops-engine_pkg_health_testdata_daemonset-ondelete.yaml,privilege_exposure,host_path,
argo-cd__resource_customizations_capabilities.3scale.net_ProxyConfigPromote_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_core.humio.com_HumioAlert_testdata_configerror.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_cluster-creation_autoscaler.yml,secure,,
argo-cd__resource_customizations_argoproj.io_AnalysisRun_testdata_failedAnalysisRun.yaml,secure,,
cloud-on-k8s__config_recipes_traefik_03-node-type-svc.yaml,secure,,
prometheus-operator__example_rbac_prometheus-agent_prometheus.yaml,secure,,
charts__bitnami_grafana-operator_crds_grafana.integreatly.org_grafananotificationtemplates.yaml,secure,,
argo-cd__test_e2e_testdata_guestbook-logs_guestbook-ui-svc.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_database-observability_mysql_output.yaml,hardcoded_secret,hardcoded_password;long_base64_like_value,
cloud-on-k8s__catalog-info.yaml,secure,,
argo-cd__resource_customizations_numaplane.numaproj.io_NumaflowControllerRollout_testdata_NumaflowControllerRollout_degraded.yaml,secure,,
argo-cd__resource_customizations_lifecycle.keptn.sh_KeptnAppVersion_testdata_degraded.yaml,secure,,
examples___archived_storm_storm-worker-controller.yaml,secure,,
argo-cd__resource_customizations_capabilities.3scale.net_ProxyConfigPromote_testdata_degraded.yaml,secure,,
argo-cd__test_e2e_testdata_deployment_deployment.yaml,secure,,
argo-cd__resource_customizations_flink.apache.org_FlinkDeployment_testdata_progressing_deploying.yaml,secure,,
prometheus-operator__example_prometheus-operator-crd-full_monitoring.coreos.com_prometheuses.yaml,privilege_exposure,host_path;hardcoded_password;hardcoded_access_key;hardcoded_client_secret;hardcoded_secret_key;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_auth_test-plan.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__test_e2e_testdata_global-with-no-namespace_console.yaml,secure,,
argo-cd__resource_customizations_services.cloud.sap.com_ServiceInstance_testdata_deleting.yaml,secure,,
kubernetes-native-testbed__manifests_cicd_cd-manifests_microservices_product-cd.yaml,secure,,
argo-cd__reposerver_repository_testdata_in-bounds-link_cm.yaml,secure,,
examples___archived_volumes_aws_ebs_aws-ebs-web.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_cluster-creation_elasticsearch.yml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_testdata_degraded_statusPhaseMessage.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_annotation-autodiscovery_default_output.yaml,hardcoded_secret,long_base64_like_value,
charts__bitnami_rabbitmq-cluster-operator_crds_messaging-topology-operator_rabbitmq.com_operatorpolicies.yaml,secure,,
kubernetes-native-testbed__manifests_point_http-proxy.yaml,secure,,
argo-cd__resource_customizations_core.humio.com_HumioCluster_testdata_healthy.yaml,hardcoded_secret,long_base64_like_value,safe_secret_key_ref
argo-cd__resource_customizations_cluster.x-k8s.io_MachineDeployment_testdata_healthy_provisioned.yaml,secure,,
argo-cd__resource_customizations_gateway.solo.io_VirtualHostOption_testdata_gloo-no-status.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_platform_gke_test-plan.yaml,hardcoded_secret,long_base64_like_value,safe_value_from;safe_env_from;safe_secret_ref
argo-cd__resource_customizations_source.toolkit.fluxcd.io_Bucket_actions_testdata_initial_bucket.yaml,secure,,safe_secret_ref
argo-cd__resource_customizations_rds.aws.crossplane.io_DBInstance_testdata_degraded.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_extra-rules_output.yaml,privilege_exposure,host_network_true;host_pid_true;host_path;long_base64_like_value,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_integrations_dcgm-exporter_output.yaml,hardcoded_secret,long_base64_like_value,
prometheus-operator__test_framework_resources_basic-app-for-daemonset-test.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__test_e2e_testdata_helm3-crd_crds_crd.yaml,secure,,
argo-cd__resource_customizations_source.toolkit.fluxcd.io_OCIRepository_actions_testdata_reconciled_ocirepository.yaml,secure,,
argo-cd__resource_customizations_gateway.solo.io_VirtualHostOption_testdata_gloo-pending.yaml,secure,,
argo-cd__resource_customizations_cluster.x-k8s.io_MachineHealthCheck_testdata_degraded_expectedMachines.yaml,secure,,
argo-cd__test_e2e_testdata_guestbook_guestbook-ui-svc.yaml,secure,,
argo-cd__resource_customizations_coralogix.com_Alert_testdata_progressing_alert.yaml,secure,,
argo-cd__resource_customizations_gloo.solo.io_Proxy_testdata_gloo-rejected.yaml,secure,,
argo-cd__resource_customizations_batch_CronJob_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_sparkoperator.k8s.io_SparkApplication_testdata_healthy.yaml,secure,,
argo-cd__gitops-engine_pkg_health_testdata_job-running.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_batch_CronJob_actions_testdata_cronjob-suspended.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_service-integrations_tempo_test-plan.yaml,secure,,
prometheus-operator__example_additional-scrape-configs_prometheus.yaml,secure,,
argo-cd__resource_customizations_policy.open-cluster-management.io_ConfigurationPolicy_testdata_progressing.yaml,secure,,
argo-cd__resource_customizations_platform.confluent.io_Connector_testdata_connector-failure.yaml,secure,,
argo-cd__resource_customizations_rabbitmq.com_RabbitmqCluster_testdata_degraded_cluster_unknown.yaml,secure,,
examples___archived_storage_mysql-galera_pxc-node1.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_destinations_custom_kafka_output.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__test_e2e_testdata_failure-during-sync_failure-during-sync.yaml,secure,,
kube-linter__tests_checks_scc-deny-privileged-container.yml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_storage-scaled-horizontally_autoscaler-expected.yml,secure,,
argo-cd__resource_customizations_kubevirt.io_VirtualMachineInstance_testdata_healthy_ready.yaml,secure,,
kubernetes-native-testbed__development_comment_patch-dnspolicy.yaml,secure,,
argo-cd__resource_customizations_gateway.networking.k8s.io_HTTPRoute_testdata_degraded_accepted.yaml,secure,,
argo-cd__resource_customizations_lifecycle.keptn.sh_KeptnWorkloadInstance_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_trident.netapp.io_TridentOrchestrator_testdata_progressing.yaml,secure,,safe_image_pull_secrets
charts__bitnami_kube-arangodb_crds_ml-job-cron.yaml,secure,,
examples___archived_volumes_azure_disk_azure.yaml,secure,,
